Year,Month,Day,Open,High,Low,Close,Volumn,Return
2020,3,30,107.69600000,108.29100000,107.11700000,107.78500000,553246,0.99832355
2020,3,27,109.44800000,109.49400000,107.75100000,107.96600000,583265,0.98654045
2020,3,26,111.17900000,111.24000000,109.20000000,109.43900000,648019,0.98432300
2020,3,25,111.31900000,111.67300000,110.74700000,111.18200000,605583,0.99877827
2020,3,24,111.23400000,111.71000000,110.08100000,111.31800000,625709,1.00074617
2020,3,23,110.80500000,111.58900000,109.66200000,111.23500000,598919,1.00449714
2020,3,20,110.89300000,111.50100000,109.32600000,110.73700000,552620,0.99856622
2020,3,19,108.06500000,110.95400000,107.97800000,110.89600000,650103,1.02635866
2020,3,18,107.65000000,108.64900000,106.74700000,108.04800000,674061,1.00355733
2020,3,17,105.89000000,107.85700000,105.87500000,107.66500000,683399,1.01673387
2020,3,16,107.03800000,107.57100000,105.14000000,105.89300000,595876,0.98099032
2020,3,13,104.77600000,108.49700000,104.49800000,107.94500000,428126,1.02946927
2020,3,12,104.44600000,106.09500000,103.08400000,104.85500000,580968,1.00390629
2020,3,11,105.25200000,105.37500000,104.09100000,104.44700000,454227,0.99230455
2020,3,10,102.28700000,105.91500000,102.01500000,105.25700000,333135,1.02903595
2020,3,9,104.43100000,104.59600000,101.17800000,102.28700000,603742,0.96964612
2020,3,6,106.14800000,106.33900000,104.98500000,105.48900000,1008697,0.99375424
2020,3,5,107.52200000,107.74100000,105.96400000,106.15200000,371674,0.98731352
2020,3,4,107.07400000,107.68300000,106.83200000,107.51600000,821074,1.00361247
2020,3,3,108.29900000,108.52800000,106.93000000,107.12900000,637487,0.98913264
2020,3,2,107.26100000,108.57300000,107.24800000,108.30600000,898472,1.00255485
2020,2,28,109.58200000,109.67000000,107.50000000,108.03000000,1000067,0.98580111
2020,2,27,110.41200000,110.44600000,109.55500000,109.58600000,1021573,0.99250095
2020,2,26,110.18800000,110.69600000,110.11900000,110.41400000,1022716,1.00204195
2020,2,25,110.70300000,111.03700000,109.88100000,110.18900000,871707,0.99534795
2020,2,24,111.13900000,111.67700000,110.27700000,110.70400000,732258,0.99227363
2020,2,21,112.06200000,112.18000000,111.46300000,111.56600000,549434,0.99549393
2020,2,20,111.35100000,112.21900000,111.10000000,112.07100000,604467,1.00662876
2020,2,19,109.86000000,111.58600000,109.83100000,111.33300000,509150,1.01340797
2020,2,18,109.86100000,109.94300000,109.64400000,109.86000000,512064,0.99995449
2020,2,17,109.81600000,109.95600000,109.70700000,109.86500000,339280,1.00083809
2020,2,14,109.80400000,109.90600000,109.68800000,109.77300000,461002,0.99965395
2020,2,13,110.06900000,110.08500000,109.60900000,109.81100000,567583,0.99762882
2020,2,12,109.77200000,110.14100000,109.75000000,110.07200000,447752,1.00269640
2020,2,11,109.76200000,109.95800000,109.71500000,109.77600000,419443,1.00011844
2020,2,10,109.66800000,109.87400000,109.54800000,109.76300000,472013,1.00006378
2020,2,7,109.97500000,110.01200000,109.52300000,109.75600000,486463,0.99797234
2020,2,6,109.80900000,109.99500000,109.68100000,109.97900000,435516,1.00153902
2020,2,5,109.50700000,109.83900000,109.29500000,109.81000000,520272,1.00273032
2020,2,4,108.65400000,109.53900000,108.54000000,109.51100000,489460,1.00780394
2020,2,3,108.39900000,108.78900000,108.29300000,108.66300000,545535,1.00284251
2020,1,31,108.94400000,109.13100000,108.30200000,108.35500000,560723,0.99456617
2020,1,30,109.00000000,109.05700000,108.57400000,108.94700000,632960,0.99944958
